"","id","Date.Created","Gender","District","Sector","Village","Cell","Latitude","Longitude","Has.BXW"
"692","-LwXcpy5bXL0o94zb63B","2019-12-20T11:29:11.408+03:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.3751087570563,29.8100587539375,"NO"
"693","-LwXcvl5C7mMDXmG5j28","2019-12-20T11:29:36.203+03:00","","Burera","Kinyababa 
","Cyogo 
","Bugamba ",-1.37511399574578,29.8100995738059,"NO"
"694","-LwXd2yvmH1SKLVKqKTW","2019-12-20T11:30:03.918+03:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.37512363493443,29.8101482726634,"NO"
"695","-LwXdNRhc82FXUtNN-1a","2019-12-20T11:31:30.435+03:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.3751584617421,29.8101388849318,"NO"
"696","-LwXyv07RkItoIvUgzSP","2019-12-20T13:05:28.499+03:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.37728553730994,29.8090919014066,"NO"
"697","-LwXz-yXcglKrUnkiM--","2019-12-20T13:06:04.08+03:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.37718122452497,29.8092236649245,"NO"
"699","-Lwd3bEqMk7X1328EZWG","2019-12-21T17:27:38.315+02:00","","Gatsibo","Gatsib0","Kizinga","Nyagahanga",-1.6119192307815,30.2185962349176,"NO"
"703","-Lwmh0DsKAoJGyfqGodn","2019-12-23T14:20:40.697+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.13339279871434,29.3395890668035,"NO"
"704","-LwoihKSc1KhfqSmqlUW","2019-12-23T23:46:58.999+02:00","","Burera","Gitovu","Buhembe","Mariba",-1.49221245199442,29.7933373600245,"YES"
"705","-LwoizclyER12RPgVJ9d","2019-12-23T23:47:56.342+02:00","","Burera","Gitpvu","Buhembe","Maribs",-1.49224799126387,29.7933435626328,"YES"
"709","-Lx50Krj16VkOpVZt3O0","2019-12-27T08:22:20.657+02:00","","Gatsibo","Gatsibo","Kizinga","Nyagahanga",-1.61001050379127,30.2206757012755,"NO"
"716","-Lx6POcAfJUpAzMxETHA","2019-12-27T14:50:30.513+02:00","Gitsina Gabo","Gisagara","Kibirizi "," Gasagara","Kibirizi ",-2.44649858213961,29.9379388522357,"NO"
"717","-LxGdBaJQpTaJKAdKKwl","2019-12-29T14:30:58.865+02:00","","Gatsibo","Remera ","Amataba ","Kigabiro ",-1.66404016781598,30.3380160592496,"YES"
"719","-LxQGvrQZNGjzvwzXNqD","2019-12-31T11:27:05.924+02:00","","Rulindo","Kinihira ","Ndusu ","Rebero ",-1.66730374563485,29.9834429472685,"NO"
"721","-LxQHB6tzAyusfRJRY8c","2019-12-31T11:28:04.926+02:00","","Rulindo","Kinihira ","Ndusu ","Rebero ",-1.66731384582818,29.9834934901446,"NO"
"722","-LxQHX5OReUr4a--aus0","2019-12-31T11:29:37.216+02:00","","Rulindo","Kinihira ","Ndusu ","Rebero ",-1.66733379475772,29.9834960885346,"NO"
"724","-LxQICCZggP-XOFKmgQu","2019-12-31T11:32:35.052+02:00","","Rulindo","Kinihira ","Ndusu","Rebero ",-1.66728178504854,29.9835168756545,"NO"
"725","-LxQIMJ6nzi6IZjAxA9V","2019-12-31T11:33:21.993+02:00","","Rulindo","Kinihira","Ndusu","Rebero",-1.6672840481624,29.9835187196732,"NO"
"726","-LxQfx9cEwkPxJ4_XiiQ","2019-12-31T13:19:54.506+02:00","","Burera","Gitovu","Buhembe","Mariba",-1.4924061158672,29.7974100429565,"YES"
"727","-LxQgPLoQf3g8XBiR5nF","2019-12-31T13:22:02.23+02:00","","Burera","Gitovu","Buhembe","Mariba",-1.4923722948879,29.7973953746259,"YES"
"728","-LxQhONzmYPqFzfxkXWd","2019-12-31T13:26:10.105+02:00","","Burera","Gitovu","Buhembe","Mariba",-1.49147673044354,29.7976198419929,"YES"
"745","-Lxmn9V2IhZuNuT8DtkZ","2020-01-05T01:02:20.007+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.40377268660814,29.7548730578274,"NO"
"747","-Lxu_sRaumk_XH9tiTOB","2020-01-06T13:22:12.628+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.1819761954248,29.5775743480772,"NO"
"748","-LxucePT7_VOihfFzsb1","2020-01-06T13:34:15.685+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18212132807821,29.5776066184044,"NO"
"750","-LxudmchCFky1ZEMSJTx","2020-01-06T13:39:22.341+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18213272746652,29.5776353683323,"NO"
"751","-LxudpC6XN6WEXKuomMz","2020-01-06T13:39:42.532+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18213218264282,29.5776328537613,"NO"
"752","-LxudrOMvmLi_QWFYpBB","2020-01-06T13:39:51.507+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18213209882379,29.5776328537613,"NO"
"753","-LxudtzjIoZHZv5d1jwL","2020-01-06T13:40:02.156+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18213369138539,29.5776309259236,"NO"
"755","-Lxuf-rfbnD1gJbepTkW","2020-01-06T13:44:43.028+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18211793340743,29.5776070374995,"NO"
"760","-LxugMtxM4Xkyt5oKkbq","2020-01-06T13:50:48.952+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18211847823113,29.5776096358895,"NO"
"768","-Lxujo7DpDc39-Tk8lHX","2020-01-06T14:05:39.738+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18207577243447,29.5774906128645,"NO"
"772","-LxulVhp3VKRP7TfKwma","2020-01-06T14:13:05.575+02:00","Gitsina Gabo","Karongi","Murambi","Murraymba","_nkothi",-2.18208331614733,29.5774889364839,"NO"
"778","-LxunpHP46Zv_MYVMpP4","2020-01-06T14:23:14.005+02:00","Gitsina Gore","Karongi","Muramba","Muramba","Nkoto",-2.18208432197571,29.5774917025119,"NO"
"781","-LxuosHIp1NWUxAFXN02","2020-01-06T14:27:48.786+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.18208180740476,29.5774923730642,"NO"
"784","-Lxuq2pHYA7DqZnJX4dX","2020-01-06T14:32:57.711+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18208080157638,29.5774896070361,"NO"
"787","-Lxur5Fq1iPq4FqRkMMp","2020-01-06T14:37:30.474+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18207573052496,29.5774875115603,"NO"
"788","-LxurOsdW7_EIBDJ6cDC","2020-01-06T14:39:00.643+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.1820708271116,29.57749446854,"NO"
"789","-LxusQ7Sz21RcTNi63US","2020-01-06T14:43:15.088+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18206810299307,29.5774917863309,"NO"
"791","-Lxusg2oVwsxOJ4WoqQL","2020-01-06T14:44:37.23+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18206634279341,29.5774925407022,"NO"
"792","-LxuteSffx8Ue4VnK-NS","2020-01-06T14:48:42.509+02:00","Gitsina Gabo","Karongi","Murambi","Muramba"," Nkoto",-2.18206760007888,29.5774935465306,"NO"
"794","-Lxuu5lCGqiUy6BfuJoi","2020-01-06T14:50:48.776+02:00","Gitsina Gabo","Karongi","Murambi","Muramba"," Nkoto",-2.18206948600709,29.5774914510548,"NO"
"796","-LxuvIQkDCVTTaUqHlBS","2020-01-06T14:55:53.994+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18207665253431,29.5774987433106,"NO"
"798","-LxuvRjA7kFb5e8IpWFS","2020-01-06T14:56:40.902+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.1820716233924,29.5775010064244,"NO"
"799","-Lxux0-IXg0DCRkWIqWp","2020-01-06T15:03:20.089+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.18207338359207,29.5775020122528,"NO"
"803","-LxuyK-Te50R3UKO-Pvt","2020-01-06T15:08:56.373+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18207237776369,29.5775026828051,"NO"
"809","-Lxv-P5KukYhBY06z6bl","2020-01-06T15:18:12.02+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18207254540175,29.5775008387864,"NO"
"810","-Lxv-Zpvdm7NJNM6H0IZ","2020-01-06T15:19:04.823+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18207405414432,29.5774986594915,"NO"
"821","-Ly80yV9CNo4PJKfzwBD","2020-01-09T08:37:29.853+02:00","","Burera","Gitovu","Buhembe","Mariba",-1.52372140903026,29.7845558915287,"YES"
"822","-Ly81DnRFg_iHbJTyml8","2020-01-09T08:40:15.313+02:00","","Burera","Gitovu","Buhembe","Mariba",-1.52372010983527,29.7845535445958,"YES"
"823","-Ly81U9nSxoXxxr_B3Pu","2020-01-09T08:41:20.119+02:00","","Burera","Gitovu","Buhembe","Mariba",-1.52371985837817,29.7845533769578,"YES"
"824","-Ly81sATv-bCDCuaRVvJ","2020-01-09T08:42:25.916+02:00","","Burera","Gitpvu","Buhembe","Maribs",-1.52370967436582,29.784548599273,"YES"
"826","-LyAKSHTxW0tmpRRQTj0","2020-01-09T19:23:36.497+02:00","","Burera","Rugarama","Rwambeho"," Rurembo",-1.49235071148723,29.7933694627136,"YES"
"827","-LyAKho0HkvBPzKzjWiR","2020-01-09T19:24:42.248+02:00","","Burera","Gitovu ","Buhembe","Mariba ",-1.49235448334366,29.7934199217707,"YES"
"828","-LyAM3ROkcRCkZqnzcGC","2020-01-09T19:25:36.966+02:00","","Burera","Gitovu ","Buhembe ","Mariba ",-1.4923635777086,29.7933656070381,"YES"
"829","-LyEfXZNfJj3Ch2YmZWn","2020-01-10T15:39:00.643+02:00","Gitsina Gabo","Karongi","Murambi
","Muramba","Nkoto",-2.18214785680175,29.5777243841439,"NO"
"832","-LyEg_FKDPVIGz1yeQn0","2020-01-10T15:43:35.159+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18212472274899,29.5776804629713,"NO"
"835","-LyEhL-Ax9pFPKKMasbG","2020-01-10T15:46:57.395+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18209094367921,29.5777227915823,"NO"
"836","-LyEhOy6Wet0OZpGQTAi","2020-01-10T15:47:22.589+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18208465725183,29.5777172595263,"NO"
"837","-LyEhQhOBqewr0_Ikh4Z","2020-01-10T15:47:29.711+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18207711353898,29.5777061954141,"NO"
"838","-LyEiFLK79ecy8rKt4nG","2020-01-10T15:50:56.896+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18209375161678,29.5776936225593,"NO"
"841","-LyEixqCblns9dcuNAjs","2020-01-10T15:54:02.015+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.1821244712919,29.5776809658855,"NO"
"845","-LyEkEcOkuOVj7tt6GHS","2020-01-10T15:59:38.531+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.18211298808455,29.57769010216,"NO"
"846","-LyEkIxWQTuWjrpLiI5_","2020-01-10T16:00:04.407+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.18214571941644,29.5776445046067,"NO"
"847","-LyEkL2UKK_ADiqxgHlq","2020-01-10T16:00:12.982+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.18216537497938,29.5776783674955,"NO"
"848","-LyEkMlCxEdwc8Z--WZW","2020-01-10T16:00:20.004+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.18215493950993,29.5776888448745,"NO"
"849","-LyEl3hn5R9oV8a73x3V","2020-01-10T16:03:14.937+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18212908133864,29.5777378790081,"NO"
"850","-LyEl678UWBVb2VpJff3","2020-01-10T16:03:33.984+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18210489954799,29.5777427405119,"NO"
"852","-LyTFMZ6zqVe8KG3J4pG","2020-01-13T11:34:49.481+02:00","","Rulindo","Kinihira ","Ndusu ","Rebero ",-1.66726309340447,29.983513019979,"NO"
"855","-LydMkl_gudqk3USxZPm","2020-01-15T15:22:32.971+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.15519232675433,29.2924214992672,"NO"
"858","-LydOFfcASU0Wly9Fq1a","2020-01-15T15:29:27.783+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.1552784088999,29.2922615725547,"NO"
"860","-Lz11su6qIm8pnfcBo_X","2020-01-20T10:22:12.924+02:00","","Rubavu","Rugerero","Shwemu","Gisa",-1.9436575,30.0898442,"NO"
"861","-Lz1xEIScT0mgqGgBkCr","2020-01-20T14:37:09.802+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.15532576665282,29.2922001332045,"NO"
"862","-Lz1zA_PO6YWjMv2GSRw","2020-01-20T14:45:42.973+02:00","","Karongi","Gishyita","Gitwa","Kigarama",-2.15530091430992,29.2923387698829,"NO"
"864","-Lz22reLYbFzAPTiKPoe","2020-01-20T15:05:42.431+02:00","","Karongi","Gishyita","Gitwa","Kigarama",-2.15525690931827,29.2922085151076,"YES"
"865","-Lz22v1zPZNXxQCAzdy_","2020-01-20T15:06:21.787+02:00","","Karongi","Gishyita","Gitwa","Kigarama",-2.15527358930558,29.292204240337,"NO"
"866","-Lz26gDDQVSdU0gZS6pZ","2020-01-20T15:22:21.553+02:00","","Kayonza","Rukarz","Kamajigija","Rukara",-1.94370136130601,30.0899094622582,"YES"
"869","-LzLJO6HyTbQgjbGJvj3","2020-01-24T08:39:49.05+02:00","","Karongi","Bwishyura","Kirambo","Gitarama",-2.07931896205992,29.3670670408756,"YES"
"871","-LzRlD3f-JrccHY8zFqg","2020-01-25T14:54:20.344+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82186147198081,30.4781337361783,"NO"
"872","-LzRnMF9o0k7L6seknnf","2020-01-25T15:07:29.233+02:00","","Kayonza","Rukara","Kinunga1","Rukara",-1.82198120746762,30.4782282840461,"NO"
"874","-LzbU-MpxFKDugf27UUb","2020-01-27T16:50:05.77+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82197705842555,30.4782109335065,"NO"
"877","-LzbbsyYhH3_XbaYg1Xr","2020-01-27T17:29:18.938+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82186574675143,30.4781590495259,"NO"
"878","-M-3vebxf4VI5nzydO3a","2020-02-02T10:04:38.247+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82198854163289,30.478196432814,"NO"
"879","-M-3wcnB3Il7j7hY2uaV","2020-02-02T10:05:45.438+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82195497211069,30.4781846143305,"YES"
"881","-M-3xLBhBm6lIi269ghW","2020-02-02T10:12:21.653+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82194001041353,30.4782125260681,"NO"
"882","-M-3xqfKOBcthEmX3bhu","2020-02-02T10:14:32.887+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82199327740818,30.478215040639,"NO"
"883","-M-9OO5OFvHwv8B82N9z","2020-02-03T11:32:06.947+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82191369123757,30.4781413637102,"YES"
"884","-M-9Ok5WRXJWtyhzMIQM","2020-02-03T11:33:44.333+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82191545143723,30.4781399387866,"YES"
"885","-M-9OvLf2YOGu3mtwSui","2020-02-03T11:35:15.176+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82191557716578,30.4781397711486,"NO"
"886","-M-9Y2n4-Q9nAAU9Gqvs","2020-02-03T12:14:13.673+02:00","Gitsina Gore","Rukara","Rukara","Kamajigija","Rukara",-1.8219827581197,30.4781881347299,"NO"
"887","-M-9YEswEUIa5QOJaV6L","2020-02-03T12:16:00.622+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82197131682187,30.4781789146364,"NO"
"890","-M-9Z16aQBErV5e6LgXf","2020-02-03T12:18:32.311+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82197374757379,30.4781762324274,"YES"
"891","-M-9ZC7NWG_DyviQS2hy","2020-02-03T12:20:15.927+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigijac","Rukara",-1.82196377310902,30.4781763162464,"NO"
"892","-M-EmeoCP4qp3KJ-t_Wv","2020-02-04T12:41:28.619+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.15539445634931,29.2922006361187,"NO"
"893","-M-Emj3Lt7Yc5P7T4wB9","2020-02-04T12:42:02.286+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.15531939640641,29.2921922542155,"NO"
"894","-M-ExIVU1uRiWUS0G3-W","2020-02-04T13:27:56.401+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.15531801339239,29.2921747360379,"NO"
"895","-M-ExL95AqsmsnooCmqD","2020-02-04T13:28:23.848+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.15529760345817,29.29223860614,"NO"
"896","-M-FMqXxRnQ1S8O9M02Z","2020-02-04T15:20:52.521+02:00","","Gatsibo","Remera","Rushenyi","Rwarenga",-1.74833026248962,30.3397855628282,"NO"
"898","-M-Qhl2G4F9_MKNqrZNT","2020-02-06T20:15:47.117+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigijac","Rukara",-1.83261620812118,30.4721513204277,"NO"
"900","-M-Tcl4U_9BqBD7ZqJYx","2020-02-07T09:52:53.27+02:00","","Rubavu","Cyanzarwe","Hanika ","Rwangara ",-1.63704909849912,29.3143003620207,"NO"
"901","-M-Uv39hyYtMIQCpFaKh","2020-02-07T15:54:25.424+02:00","","Kayonza","Rukara","Kinunga1","Rukara",-1.79954448714852,30.5052982270718,"YES"
"902","-M-UxdM9lD5hj2bkqju7","2020-02-07T16:05:18.31+02:00","","Kayonza","Rukara","Kinunga1","Rukara",-1.79972008801997,30.5052514560521,"YES"
"903","-M-Y_GPymhY2cGBWTSkd","2020-02-08T08:55:15.691+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82192986831069,30.4780699498951,"NO"
"904","-M-YaARxpVujvMNO4gam","2020-02-08T08:58:26.642+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82196679059416,30.4780710395426,"YES"
"905","-M-YaUgKImWwqZgKNx9W","2020-02-08T09:00:40.736+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82196431793272,30.4780764877796,"NO"
"906","-M-YbdzHQDdJYE4XSG6K","2020-02-08T09:05:46.633+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82186897378415,30.4781317245215,"NO"
"907","-M-iwTBSiGVUyKrgFjA6","2020-02-10T13:52:28.093+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.80249998811632,30.4997602198273,"NO"
"908","-M-ix1HD28p4Xd_D4PJ0","2020-02-10T13:53:19.645+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.83283568825573,30.4723208863288,"YES"
"909","-M-ixlV3MhM5QpUsl66e","2020-02-10T13:57:18.444+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.83261813595891,30.4721826687455,"NO"
"910","-M-odMv1RkHuBuYw-JIM","2020-02-11T16:26:33.4+02:00","","Karongi","Gishyita","Gitwa","Kigarama",-2.15534965507686,29.2925023008138,"NO"
"911","-M-ot-qhIBdTOAZoWWEi","2020-02-11T17:35:05.956+02:00","","Karongi","Gishyita","Gitwa","Kigarama",-2.15521831065416,29.2924455553293,"NO"
"912","-M-yjCZZIGjc6qwAvKPo","2020-02-13T15:28:21.778+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82195069734007,30.4782706964761,"NO"
"913","-M-ymQSbSdcw7sHWVWQY","2020-02-13T15:42:26.856+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82195493020117,30.4782830178738,"NO"
"914","-M-yo61GMjOmFSFt6DvC","2020-02-13T15:50:11.616+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82188737206161,30.4782673437148,"NO"
"916","-M02dLnrePwhKbYb7s0Q","2020-02-14T14:20:53.963+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14608341921121,29.2678693123162,"YES"
"917","-M02e8hZt0T7Ej9iAMCh","2020-02-14T14:24:17.603+02:00","Gitsina Gore","Karongi","Gishyita","Kubutare","Kigarama",-2.14618060737848,29.2678725812584,"YES"
"918","-M02eSofyp5gFAMFJKsC","2020-02-14T14:25:53.561+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14660125318915,29.2677640356123,"NO"
"919","-M02eiIbVJNTPcYGfvYG","2020-02-14T14:27:03.087+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.1469082403928,29.2677200306207,"NO"
"920","-M02fINssyqD3Ikpa64p","2020-02-14T14:29:24.986+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.1467694779858,29.2674508038908,"YES"
"921","-M02fg6w7QfmkwESah9v","2020-02-14T14:31:03.571+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14652610942721,29.26737989299,"YES"
"922","-M02fv55UftxphfJHfqZ","2020-02-14T14:32:17.713+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14652267284691,29.2673714272678,"NO"
"923","-M02hJo_CLgg2tilO8Is","2020-02-14T14:38:15.429+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14572320692241,29.2675003409386,"YES"
"925","-M02iaGi-_qeJD8CkpGf","2020-02-14T14:43:46.657+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14549748227,29.2677284125239,"YES"
"928","-M02jNyt-vancwDgO42t","2020-02-14T14:47:16.331+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14554395992309,29.2678438313305,"YES"
"929","-M02jivlvnxl2ts4fimE","2020-02-14T14:48:58.044+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14601833373308,29.2678886745125,"NO"
"930","-M02yrKShoECl8Nk0xre","2020-02-14T15:54:53.512+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14386326260865,29.2660039197654,"NO"
"931","-M03-1ryFkvmfJ7mgG1s","2020-02-14T15:59:51.604+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14297457132488,29.2665204964578,"YES"
"932","-M0BGwJKUQ1qR9bFEyzM","2020-02-16T06:35:21.642+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14252555277199,29.2642579693347,"NO"
"933","-M0BH7l3RzYXxLWTdcYQ","2020-02-16T06:36:11.715+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14262031018734,29.2643360048532,"NO"
"934","-M0BHZtdY3uPrhGtuFl3","2020-02-16T06:38:04.056+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14216303545982,29.2644739709795,"NO"
"935","-M0BHqi5sw001alfwO1S","2020-02-16T06:39:16.877+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14184133801609,29.2646202351898,"NO"
"936","-M0BI2KAg_nEzhSzmCnM","2020-02-16T06:40:17.264+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14164662640542,29.2645840253681,"NO"
"937","-M0BIHikG1Qh1vjbzty3","2020-02-16T06:41:16.309+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.1414740011096,29.2646094225347,"NO"
"938","-M0BIRZIjDWP_cDcFzfY","2020-02-16T06:41:57.093+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14134362060577,29.2646354902536,"NO"
"939","-M0BIgnJ0fr8a8clyMH_","2020-02-16T06:43:01.367+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14107745327055,29.2647016234696,"NO"
"940","-M0BJ0dG4XJWGnbwgfvy","2020-02-16T06:44:28.619+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14117103721946,29.2650919687003,"NO"
"941","-M0BJCzRDK7MB7hhSl9-","2020-02-16T06:45:20.454+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14118025731295,29.2651777993888,"NO"
"942","-M0BJYm2MYQYR12yED7k","2020-02-16T06:46:49.879+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14137555565685,29.2651366442442,"NO"
"943","-M0BKTHmipTbADDKMBMH","2020-02-16T06:50:35.373+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14146981015801,29.2650803178549,"YES"
"944","-M0BKqejfV-gw_pyB_Vt","2020-02-16T06:52:17.67+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14164541102946,29.2652900330722,"NO"
"945","-M0BL2XPBGXrks2Y_oK9","2020-02-16T06:53:17.669+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14152517262846,29.2654048651457,"NO"
"946","-M0BMe0d3mjfbpodiSHB","2020-02-16T07:00:08.287+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14176200330257,29.2656320985407,"YES"
"947","-M0BN35b3dYNY2EYRrO6","2020-02-16T07:01:53.415+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14177130721509,29.2656392231584,"YES"
"948","-M0BNRr5kJiG0KGZw8Kj","2020-02-16T07:03:35.906+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.1417694631964,29.2656813003123,"YES"
"949","-M0BOFff6O55OzTUf6mZ","2020-02-16T07:06:40.723+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14302528183907,29.266600375995,"YES"
"950","-M0WlIJD7vN00Baflz-9","2020-02-20T10:44:23.043+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82235244195908,30.4787255823612,"NO"
"951","-M0Wp17Fu3BjptHeISWv","2020-02-20T11:00:20.225+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82235742919147,30.4786964133382,"NO"
"952","-M0aAKbtIvC9KGxd6_bi","2020-02-21T07:16:31.658+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14458536356688,29.265857655555,"NO"
"953","-M0aAbVD5k5xJGPL01UR","2020-02-21T07:17:52.834+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14460296556354,29.2658623494208,"NO"
"954","-M0aB6dKgDbBf8O53e0H","2020-02-21T07:19:36.293+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14472039602697,29.2658455856144,"YES"
"955","-M0aBIBMyU8gyenig4dv","2020-02-21T07:20:50.966+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14484633412212,29.2658238764852,"NO"
"956","-M0aBpkFa-r7cGRM57z4","2020-02-21T07:23:00.816+02:00","","Karongi","Gishyita","Kubutare","Kigarama",-2.14495077263564,29.2657791171223,"YES"
